GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ADDRESS	STREET	CITY	COUNTRY
158	3	6	28	1779790	MS	Mississippi	31.111184	-89.08897	"31.111184,-89.08897"	"Red Hill Rd,De Soto National Forest,Brooklyn,MS 39425,USA"	Red Hill RdDe Soto National Forest	Brooklyn	USA
159	3	6	28	1779790	MS	Mississippi	31.064093	-88.431413	"31.064093,-88.431413"	"136-530 Harvison Rd,Leakesville,MS 39451,USA"	136-530 Harvison Rd	Leakesville	USA
160	3	6	1	1779775	AL	Alabama	31.012747	-87.774717	"31.012747,-87.774717"	"Unnamed Rd,Bay Minette,AL 36507,USA"	Unnamed Rd	Bay Minette	USA
161	3	5	12	294478	FL	Florida	30.957155	-87.118955	"30.957155,-87.118955"	"5366 County Road 399,Jay,FL 32565,USA"	5366 County Road 399	Jay	USA
162	3	5	12	294478	FL	Florida	30.897328	-86.4642	"30.897328,-86.4642"	"3706-4006 E Plympton Rd,Laurel Hill,FL 32567,USA"	3706-4006 E Plympton Rd	Laurel Hill	USA
163	3	5	12	294478	FL	Florida	30.83328	-85.810523	"30.83328,-85.810523"	"Tobe Retherford Rd,Bonifay,FL 32425,USA"	Tobe Retherford Rd	Bonifay	USA
164	3	5	12	294478	FL	Florida	30.765023	-85.157993	"30.765023,-85.157993"	"5244 Woodgate Way,Marianna,FL 32446,USA"	5244 Woodgate Way	Marianna	USA
165	3	5	12	294478	FL	Florida	30.692571	-84.506682	"30.692571,-84.506682"	"8916 Salem Rd,Quincy,FL 32352,USA"	8916 Salem Rd	Quincy	USA
166	3	5	12	294478	FL	Florida	30.615938	-83.856658	"30.615938,-83.856658"	"Arnold,Monticello,FL 32344,USA"	Arnold	Monticello	USA
167	3	5	12	294478	FL	Florida	30.535142	-83.20799	"30.535142,-83.20799"	"3734 NW 34th St,Jennings,FL 32053,USA"	3734 NW 34th St	Jennings	USA
168	3	5	12	294478	FL	Florida	30.450197	-82.560744	"30.450197,-82.560744"	"Unnamed Rd,FL,USA"		Unnamed Rd	USA
169	3	5	12	294478	FL	Florida	30.361121	-81.914987	"30.361121,-81.914987"	"2 Otis Rd,Jacksonville,FL 32234,USA"	2 Otis Rd	Jacksonville	USA
170	3	7	48	1779801	TX	Texas	31.456857	-105.661246	"31.456857,-105.661246"	"Unnamed Rd,Fort Hancock,TX 79839,USA"	Unnamed Rd	Fort Hancock	USA
171	3	7	48	1779801	TX	Texas	31.51757	-105.00168	"31.51757,-105.00168"	"Unnamed Rd,TX,USA"		Unnamed Rd	USA
172	3	7	48	1779801	TX	Texas	31.574012	-104.341079	"31.574012,-104.341079"	"Nevel Rd,TX,USA"		Nevel Rd	USA
173	3	7	48	1779801	TX	Texas	31.626171	-103.679516	"31.626171,-103.679516"	"Unnamed Rd,Pecos,TX 79772,USA"	Unnamed Rd	Pecos	USA
174	3	7	48	1779801	TX	Texas	31.674035	-103.017066	"31.674035,-103.017066"	"Unnamed Rd,TX,USA"		Unnamed Rd	USA
175	3	7	48	1779801	TX	Texas	31.717597	-102.353804	"31.717597,-102.353804"	"10576-10586 S Grant Ave,Odessa,TX 79766,USA"	10576-10586 S Grant Ave	Odessa	USA
176	3	7	48	1779801	TX	Texas	31.756845	-101.689804	"31.756845,-101.689804"	"Unnamed Rd,GARDEN CITY,TX 79739,USA"	Unnamed Rd	GARDEN CITY	USA
177	3	7	48	1779801	TX	Texas	31.791772	-101.025142	"31.791772,-101.025142"	"Unnamed Rd,Sterling City,TX 76951,USA"	Unnamed Rd	Sterling City	USA
178	3	7	48	1779801	TX	Texas	31.822372	-100.359896	"31.822372,-100.359896"	"Unnamed Rd,Bronte,TX 76933,USA"	Unnamed Rd	Bronte	USA
179	3	7	48	1779801	TX	Texas	31.848637	-99.694141	"31.848637,-99.694141"	"Unnamed Rd,Talpa,TX 76882,USA"	Unnamed Rd	Talpa	USA
180	3	7	48	1779801	TX	Texas	31.870562	-99.027956	"31.870562,-99.027956"	"11030 County Road 454,Brownwood,TX 76801,USA"	11030 County Road 454	Brownwood	USA
181	3	7	48	1779801	TX	Texas	31.888142	-98.361416	"31.888142,-98.361416"	"Farm to Market Road 591,Gustine,TX 76455,USA"	Farm to Market Road 591	Gustine	USA
182	3	7	48	1779801	TX	Texas	31.901375	-97.694601	"31.901375,-97.694601"	"Farm Road 1473,Meridian,TX 76665,USA"	Farm Road 1473	Meridian	USA
183	3	7	48	1779801	TX	Texas	31.910257	-97.027587	"31.910257,-97.027587"	"Farm to Market 1242,Abbott,TX 76621,USA"	Farm to Market 1242	Abbott	USA
184	3	7	48	1779801	TX	Texas	31.914786	-96.360453	"31.914786,-96.360453"	"SE 1210 Rd,Richland,TX 76681,USA"	SE 1210 Rd	Richland	USA
185	3	7	48	1779801	TX	Texas	31.914961	-95.693277	"31.914961,-95.693277"	"County Road 450,Palestine,TX 75803,USA"	County Road 450	Palestine	USA
186	3	7	48	1779801	TX	Texas	31.910783	-95.026136	"31.910783,-95.026136"	"County Road 4401,Reklaw,TX 75784,USA"	County Road 4401	Reklaw	USA
187	3	7	48	1779801	TX	Texas	31.902251	-94.35911	"31.902251,-94.35911"	"Farm to Market 1645,Tenaha,TX 75974,USA"	Farm to Market 1645	Tenaha	USA
188	3	7	22	1629543	LA	Louisiana	31.889369	-93.692275	"31.889369,-93.692275"	"New Benson Rd,Mansfield,LA 71052,USA"	New Benson Rd	Mansfield	USA
189	3	7	22	1629543	LA	Louisiana	31.872139	-93.025711	"31.872139,-93.025711"	"101-199 Lazy Lagoon Rd,Campti,LA 71411,USA"	101-199 Lazy Lagoon Rd	Campti	USA
190	3	7	22	1629543	LA	Louisiana	31.850563	-92.359494	"31.850563,-92.359494"	"Par Road 387,Tullos,LA 71479,USA"	Par Road 387	Tullos	USA
191	3	7	22	1629543	LA	Louisiana	31.824648	-91.693701	"31.824648,-91.693701"	"Krause Rd,Sicily Island,LA 71368,USA"	Krause Rd	Sicily Island	USA
192	3	6	28	1779790	MS	Mississippi	31.794397	-91.028411	"31.794397,-91.028411"	"Jessamine Ridge Rd,Lorman,MS 39096,USA"	Jessamine Ridge Rd	Lorman	USA
193	3	6	28	1779790	MS	Mississippi	31.759818	-90.3637	"31.759818,-90.3637"	"3001-3099 Stegall Rd,Wesson,MS 39191,USA"	3001-3099 Stegall Rd	Wesson	USA
194	3	6	28	1779790	MS	Mississippi	31.720917	-89.699644	"31.720917,-89.699644"	"Hwy 35,Mt Olive,MS 39119,USA"	Hwy 35	Mt Olive	USA
195	3	6	28	1779790	MS	Mississippi	31.677703	-89.036319	"31.677703,-89.036319"	"818 Reid Rd,Laurel,MS 39443,USA"	818 Reid Rd	Laurel	USA
196	3	6	1	1779775	AL	Alabama	31.630184	-88.373801	"31.630184,-88.373801"	"Healing Springs Ave,Millry,AL 36558,USA"	Healing Springs Ave	Millry	USA
197	3	6	1	1779775	AL	Alabama	31.578371	-87.712164	"31.578371,-87.712164"	"Morning Star Rd,Grove Hill,AL 36451,USA"	Morning Star Rd	Grove Hill	USA
198	3	6	1	1779775	AL	Alabama	31.522274	-87.051483	"31.522274,-87.051483"	"Unnamed Rd,Evergreen,AL 36401,USA"	Unnamed Rd	Evergreen	USA
199	3	6	1	1779775	AL	Alabama	31.461904	-86.391831	"31.461904,-86.391831"	"20572-20574 Andalusia Hwy,Dozier,AL 36028,USA"	20572-20574 Andalusia Hwy	Dozier	USA
200	3	6	1	1779775	AL	Alabama	31.397274	-85.733281	"31.397274,-85.733281"	"Fort Rucker,AL 36362,USA"		Fort Rucker	USA
201	3	5	13	1705317	GA	Georgia	31.328398	-85.075905	"31.328398,-85.075905"	"Old River Rd,Blakely,GA 39823,USA"	Old River Rd	Blakely	USA
202	3	5	13	1705317	GA	Georgia	31.255289	-84.419776	"31.255289,-84.419776"	"State Highway 91,Newton,GA 39870,USA"	State Highway 91	Newton	USA
203	3	5	13	1705317	GA	Georgia	31.177962	-83.764962	"31.177962,-83.764962"	"1700-1834 1st Ave SE,Moultrie,GA 31768,USA"	1700-1834 1st Ave SE	Moultrie	USA
204	3	5	13	1705317	GA	Georgia	31.096434	-83.111535	"31.096434,-83.111535"	"Unnamed Rd,Lakeland,GA 31635,USA"	Unnamed Rd	Lakeland	USA
205	3	5	13	1705317	GA	Georgia	31.01072	-82.459562	"31.01072,-82.459562"	"Unnamed Rd,Waycross,GA 31503,USA"	Unnamed Rd	Waycross	USA
206	3	5	13	1705317	GA	Georgia	30.920838	-81.809111	"30.920838,-81.809111"	"5 Bailey Mill Rd,White Oak,GA 31568,USA"	5 Bailey Mill Rd	White Oak	USA
207	4	8	4	1779777	AZ	Arizona	31.378603	-111.004503	"31.378603,-111.004503"	"Unnamed Rd,Coronado National Forest,Nogales,AZ 85621,USA"	Unnamed RdCoronado National Forest	Nogales	USA
208	4	8	4	1779777	AZ	Arizona	31.473818	-110.351051	"31.473818,-110.351051"	"Garden Canyon Rd,Hereford,AZ 85615,USA"	Garden Canyon Rd	Hereford	USA
209	4	8	4	1779777	AZ	Arizona	31.564847	-109.695968	"31.564847,-109.695968"	"8297-8455 N Central Hwy,Mc Neal,AZ 85617,USA"	8297-8455 N Central Hwy	Mc Neal	USA
210	4	8	35	897535	NM	New Mexico	31.651673	-109.039323	"31.651673,-109.039323"	"Unnamed Rd,Animas,NM 88020,USA"	Unnamed Rd	Animas	USA
211	4	8	35	897535	NM	New Mexico	31.734279	-108.381185	"31.734279,-108.381185"	"Unnamed Rd,Hachita,NM 88040,USA"	Unnamed Rd	Hachita	USA
212	4	8	35	897535	NM	New Mexico	31.812646	-107.721624	"31.812646,-107.721624"	"State Highway 9,Columbus,NM 88029,USA"	State Highway 9	Columbus	USA
213	4	8	35	897535	NM	New Mexico	31.886759	-107.06071	"31.886759,-107.06071"	"A 007 County Rd,Anthony,NM 88021,USA"	A 007 County Rd	Anthony	USA
214	3	7	48	1779801	TX	Texas	31.956603	-106.398517	"31.956603,-106.398517"	"Gateway S Blvd,El Paso,TX 79934,USA"	Gateway S Blvd	El Paso	USA
215	4	8	35	897535	NM	New Mexico	32.022163	-105.735117	"32.022163,-105.735117"	"F-006,Dell City,NM 79837,USA"	F-006	Dell City	USA
216	4	8	35	897535	NM	New Mexico	32.083426	-105.070584	"32.083426,-105.070584"	"County Road G008,Dell City,NM 79837,USA"	County Road G008	Dell City	USA
217	4	8	35	897535	NM	New Mexico	32.140378	-104.404991	"32.140378,-104.404991"	"National Parks Hwy,Carlsbad,NM 88220,USA"	National Parks Hwy	Carlsbad	USA
218	4	8	35	897535	NM	New Mexico	32.19301	-103.738415	"32.19301,-103.738415"	"Unnamed Rd,Jal,NM 88252,USA"	Unnamed Rd	Jal	USA
219	4	8	35	897535	NM	New Mexico	32.241308	-103.07093	"32.241308,-103.07093"	"Unnamed Rd,Jal,NM 88252,USA"	Unnamed Rd	Jal	USA
220	3	7	48	1779801	TX	Texas	32.285265	-102.402615	"32.285265,-102.402615"	"1788 S Fm,Andrews,TX 79714,USA"	1788 S Fm	Andrews	USA
221	3	7	48	1779801	TX	Texas	32.324869	-101.733545	"32.324869,-101.733545"	"County Road 3300,Stanton,TX 79782,USA"	County Road 3300	Stanton	USA
222	3	7	48	1779801	TX	Texas	32.360113	-101.063798	"32.360113,-101.063798"	"Unnamed Rd,Westbrook,TX 79565,USA"	Unnamed Rd	Westbrook	USA
223	3	7	48	1779801	TX	Texas	32.39099	-100.393453	"32.39099,-100.393453"	"248-762 County Road 100,Sweetwater,TX 79556,USA"	248-762 County Road 100	Sweetwater	USA
224	3	7	48	1779801	TX	Texas	32.417494	-99.722588	"32.417494,-99.722588"	"Peach St,Abilene,TX 79602,USA"	Peach St	Abilene	USA
225	3	7	48	1779801	TX	Texas	32.439618	-99.051282	"32.439618,-99.051282"	"County Road 109,Cisco,TX 76437,USA"	County Road 109	Cisco	USA
226	3	7	48	1779801	TX	Texas	32.457358	-98.379613	"32.457358,-98.379613"	"County Road 114,Mingus,TX 76463,USA"	County Road 114	Mingus	USA
227	3	7	48	1779801	TX	Texas	32.470711	-97.707662	"32.470711,-97.707662"	"308-398 Sardius Blvd,Granbury,TX 76049,USA"	308-398 Sardius Blvd	Granbury	USA
228	3	7	48	1779801	TX	Texas	32.479673	-97.035509	"32.479673,-97.035509"	"411 N Ward Rd,Midlothian,TX 76065,USA"	411 N Ward Rd	Midlothian	USA
229	3	7	48	1779801	TX	Texas	32.484243	-96.363232	"32.484243,-96.363232"	"11300-11354 Sellmeyer Ln,Scurry,TX 75158,USA"	11300-11354 Sellmeyer Ln	Scurry	USA
230	3	7	48	1779801	TX	Texas	32.48442	-95.690912	"32.48442,-95.690912"	"County Road 4503,Ben Wheeler,TX 75754,USA"	County Road 4503	Ben Wheeler	USA
231	3	7	48	1779801	TX	Texas	32.480204	-95.018628	"32.480204,-95.018628"	"15095 County Road 3223,Gladewater,TX 75647,USA"	15095 County Road 3223	Gladewater	USA
232	3	7	48	1779801	TX	Texas	32.471595	-94.346462	"32.471595,-94.346462"	"Liberty Rd,Marshall,TX 75672,USA"	Liberty Rd	Marshall	USA
233	3	7	22	1629543	LA	Louisiana	32.458596	-93.674492	"32.458596,-93.674492"	"Jimmie Davis Hwy,Bossier City,LA 71112,USA"	Jimmie Davis Hwy	Bossier City	USA
234	3	7	22	1629543	LA	Louisiana	32.441209	-93.002798	"32.441209,-93.002798"	"State Highway 516,Gibsland,LA 71028,USA"	State Highway 516	Gibsland	USA
235	3	7	22	1629543	LA	Louisiana	32.419438	-92.331459	"32.419438,-92.331459"	"135 Cadeville Cutoff Rd,West Monroe,LA 71292,USA"	135 Cadeville Cutoff Rd	West Monroe	USA
236	3	7	22	1629543	LA	Louisiana	32.393287	-91.660555	"32.393287,-91.660555"	"43 Burrier Rd,Rayville,LA 71269,USA"	43 Burrier Rd	Rayville	USA
237	3	6	28	1779790	MS	Mississippi	32.362762	-90.990166	"32.362762,-90.990166"	"Unnamed Rd,Vicksburg,MS 39183,USA"	Unnamed Rd	Vicksburg	USA
238	3	6	28	1779790	MS	Mississippi	32.327869	-90.320368	"32.327869,-90.320368"	"Spring Ridge,Clinton,MS 39056,USA"	Spring Ridge	Clinton	USA
239	3	6	28	1779790	MS	Mississippi	32.288615	-89.651241	"32.288615,-89.651241"	"941 Independence Rd,Bienville National Forest,Morton,MS 39117,USA"	941 Independence RdBienville National Forest	Morton	USA
240	3	6	28	1779790	MS	Mississippi	32.245009	-88.982861	"32.245009,-88.982861"	"2527 Hickory Fellowship Rd,Hickory,MS 39332,USA"	2527 Hickory Fellowship Rd	Hickory	USA
241	3	6	1	1779775	AL	Alabama	32.19706	-88.315307	"32.19706,-88.315307"	"Merrimac Rd,Lisman,AL 36912,USA"	Merrimac Rd	Lisman	USA
242	3	6	1	1779775	AL	Alabama	32.144777	-87.648655	"32.144777,-87.648655"	"State Highway 25,Magnolia,AL 36754,USA"	State Highway 25	Magnolia	USA
243	3	6	1	1779775	AL	Alabama	32.088172	-86.982981	"32.088172,-86.982981"	"3455 Dallas County 324,Minter,AL 36761,USA"	3455 Dallas County 324	Minter	USA
244	3	6	1	1779775	AL	Alabama	32.027256	-86.318359	"32.027256,-86.318359"	"Surles Rd,Lapine,AL 36046,USA"	Surles Rd	Lapine	USA
245	3	6	1	1779775	AL	Alabama	31.962041	-85.654865	"31.962041,-85.654865"	"Unnamed Rd,Banks,AL 36005,USA"	Unnamed Rd	Banks	USA
246	3	5	13	1705317	GA	Georgia	31.892542	-84.992572	"31.892542,-84.992572"	"Lewis Pl,Georgetown,GA 39854,USA"	Lewis Pl	Georgetown	USA
247	3	5	13	1705317	GA	Georgia	31.818772	-84.331553	"31.818772,-84.331553"	"1800-1884 Chenney Rd,Bronwood,GA 39826,USA"	1800-1884 Chenney Rd	Bronwood	USA
248	3	5	13	1705317	GA	Georgia	31.740747	-83.67188	"31.740747,-83.67188"	"State Highway 7,Ashburn,GA 31714,USA"	State Highway 7	Ashburn	USA
249	3	5	13	1705317	GA	Georgia	31.658482	-83.013625	"31.658482,-83.013625"	"16812 Bowens Mill Rd,Wray,GA 31798,USA"	16812 Bowens Mill Rd	Wray	USA
250	3	5	13	1705317	GA	Georgia	31.571995	-82.356857	"31.571995,-82.356857"	"Bobwhite Rd,Mershon,GA 31551,USA"	Bobwhite Rd	Mershon	USA
251	3	5	13	1705317	GA	Georgia	31.481304	-81.701646	"31.481304,-81.701646"	"1783-1905 Akin Rd,Jesup,GA 31546,USA"	1783-1905 Akin Rd	Jesup	USA
252	4	8	4	1779777	AZ	Arizona	31.838575	-111.775275	"31.838575,-111.775275"	"Unnamed Rd,Sells,AZ 85634,USA"	Unnamed Rd	Sells	USA
253	4	8	4	1779777	AZ	Arizona	31.938846	-111.118769	"31.938846,-111.118769"	"W Calle Siete,Sahuarita,AZ 85629,USA"	W Calle Siete	Sahuarita	USA
254	4	8	4	1779777	AZ	Arizona	32.034915	-110.460528	"32.034915,-110.460528"	"E Salcido Rd,Vail,AZ 85641,USA"	E Salcido Rd	Vail	USA
255	4	8	4	1779777	AZ	Arizona	32.126762	-109.80062	"32.126762,-109.80062"	"E Robbs Rd,Willcox,AZ 85643,USA"	E Robbs Rd	Willcox	USA
256	4	8	4	1779777	AZ	Arizona	32.214369	-109.139114	"32.214369,-109.139114"	"Riley Rd,San Simon,AZ 85632,USA"	Riley Rd	San Simon	USA
257	4	8	35	897535	NM	New Mexico	32.297717	-108.47608	"32.297717,-108.47608"	"Unnamed Rd,Silver City,NM 88061,USA"	Unnamed Rd	Silver City	USA
258	4	8	35	897535	NM	New Mexico	32.37679	-107.811591	"32.37679,-107.811591"	"Unnamed Rd,Deming,NM 88030,USA"	Unnamed Rd	Deming	USA
259	4	8	35	897535	NM	New Mexico	32.451571	-107.145719	"32.451571,-107.145719"	"Unnamed Rd,NM,USA"		Unnamed Rd	USA
260	4	8	35	897535	NM	New Mexico	32.522044	-106.478538	"32.522044,-106.478538"	"Unnamed Rd,White Sands Missile Range,NM 88002,USA"	Unnamed Rd	White Sands Missile Range	USA
261	4	8	35	897535	NM	New Mexico	32.588195	-105.810122	"32.588195,-105.810122"	"Unnamed Rd,Alamogordo,NM 88310,USA"	Unnamed Rd	Alamogordo	USA
262	4	8	35	897535	NM	New Mexico	32.650011	-105.140546	"32.650011,-105.140546"	"Unnamed Rd,Pi?on,NM 88344,USA"	Unnamed Rd	Pi?on	USA
263	4	8	35	897535	NM	New Mexico	32.707478	-104.469887	"32.707478,-104.469887"	"361 E Kincaid Ranch Rd,Artesia,NM 88210,USA"	361 E Kincaid Ranch Rd	Artesia	USA
264	4	8	35	897535	NM	New Mexico	32.760584	-103.798221	"32.760584,-103.798221"	"Unnamed Rd,Hobbs,NM 88240,USA"	Unnamed Rd	Hobbs	USA
265	4	8	35	897535	NM	New Mexico	32.809319	-103.125626	"32.809319,-103.125626"	"9106-9758 N Denver City Hwy,Hobbs,NM 88242,USA"	9106-9758 N Denver City Hwy	Hobbs	USA
266	3	7	48	1779801	TX	Texas	32.853673	-102.45218	"32.853673,-102.45218"	"County Road 123,Loop,TX 79342,USA"	County Road 123	Loop	USA
267	3	7	48	1779801	TX	Texas	32.893635	-101.777963	"32.893635,-101.777963"	"Farm to Market 1210,O'Donnell,TX 79351,USA"	Farm to Market 1210	O'Donnell	USA
268	3	7	48	1779801	TX	Texas	32.929198	-101.103053	"32.929198,-101.103053"	"Unnamed Rd,Fluvanna,TX 79517,USA"	Unnamed Rd	Fluvanna	USA
269	3	7	48	1779801	TX	Texas	32.960354	-100.427531	"32.960354,-100.427531"	"County Road 213,Rotan,TX 79546,USA"	County Road 213	Rotan	USA
270	3	7	48	1779801	TX	Texas	32.987097	-99.751476	"32.987097,-99.751476"	"Unnamed Rd,Stamford,TX 79553,USA"	Unnamed Rd	Stamford	USA
271	3	7	48	1779801	TX	Texas	33.009422	-99.07497	"33.009422,-99.07497"	"Farm to Market 209,Woodson,TX 76491,USA"	Farm to Market 209	Woodson	USA
272	3	7	48	1779801	TX	Texas	33.027323	-98.398093	"33.027323,-98.398093"	"Farm to Market 1191,Jacksboro,TX 76458,USA"	Farm to Market 1191	Jacksboro	USA
273	3	7	48	1779801	TX	Texas	33.040796	-97.720927	"33.040796,-97.720927"	"794 County Road 3791,Paradise,TX 76073,USA"	794 County Road 3791	Paradise	USA
274	3	7	48	1779801	TX	Texas	33.049839	-97.043553	"33.049839,-97.043553"	"1865 College Ave,Lewisville,TX 75077,USA"	1865 College Ave	Lewisville	USA
275	3	7	48	1779801	TX	Texas	33.054451	-96.366054	"33.054451,-96.366054"	"415 S Fm 1138,Nevada,TX 75173,USA"	415 S Fm 1138	Nevada	USA
276	3	7	48	1779801	TX	Texas	33.054629	-95.68851	"33.054629,-95.68851"	"County Road 1171,Sulphur Springs,TX 75482,USA"	County Road 1171	Sulphur Springs	USA
277	3	7	48	1779801	TX	Texas	33.050375	-95.011004	"33.050375,-95.011004"	"Farm to Market Road 1520,Pittsburg,TX 75686,USA"	Farm to Market Road 1520	Pittsburg	USA
278	3	7	48	1779801	TX	Texas	33.041688	-94.333618	"33.041688,-94.333618"	"N Tobacco Rd,Linden,TX 75563,USA"	N Tobacco Rd	Linden	USA
279	3	7	5	68085	AR	Arkansas	33.028572	-93.656432	"33.028572,-93.656432"	"County Road 8,Bradley,AR 71826,USA"	County Road 8	Bradley	USA
280	3	7	22	1629543	LA	Louisiana	33.011027	-92.979529	"33.011027,-92.979529"	"State Highway 161,Haynesville,LA 71038,USA"	State Highway 161	Haynesville	USA
281	3	7	22	1629543	LA	Louisiana	32.989059	-92.30299	"32.989059,-92.30299"	"N Tucker Town Rd,Marion,LA 71260,USA"	N Tucker Town Rd	Marion	USA
282	3	7	22	1629543	LA	Louisiana	32.962672	-91.626896	"32.962672,-91.626896"	"16151-16999 Dogwood Dr,Jones,LA 71250,USA"	16151-16999 Dogwood Dr	Jones	USA
283	3	6	28	1779790	MS	Mississippi	32.93187	-90.951327	"32.93187,-90.951327"	"State Highway 1,Rolling Fork,MS 39159,USA"	State Highway 1	Rolling Fork	USA
284	3	6	28	1779790	MS	Mississippi	32.896662	-90.276365	"32.896662,-90.276365"	"4783-5989 Mollett Rd,Benton,MS 39039,USA"	4783-5989 Mollett Rd	Benton	USA
285	3	6	28	1779790	MS	Mississippi	32.857054	-89.602089	"32.857054,-89.602089"	"2410 Pleasant Grove Rd,Carthage,MS 39051,USA"	2410 Pleasant Grove Rd	Carthage	USA
286	3	6	28	1779790	MS	Mississippi	32.813054	-88.928578	"32.813054,-88.928578"	"1000-1014 County Road 648,Philadelphia,MS 39350,USA"	1000-1014 County Road 648	Philadelphia	USA
287	3	6	1	1779775	AL	Alabama	32.764671	-88.255912	"32.764671,-88.255912"	"County Road 24,Epes,AL 35460,USA"	County Road 24	Epes	USA
288	3	6	1	1779775	AL	Alabama	32.711916	-87.584168	"32.711916,-87.584168"	"17-23 Hutchinson Ln,Greensboro,AL 36744,USA"	17-23 Hutchinson Ln	Greensboro	USA
289	3	6	1	1779775	AL	Alabama	32.6548	-86.913425	"32.6548,-86.913425"	"910 County Road 313,Plantersville,AL 36758,USA"	910 County Road 313	Plantersville	USA
290	3	6	1	1779775	AL	Alabama	32.593334	-86.243759	"32.593334,-86.243759"	"130 Dena Ct,Wetumpka,AL 36092,USA"	130 Dena Ct	Wetumpka	USA
291	3	6	1	1779775	AL	Alabama	32.527532	-85.575247	"32.527532,-85.575247"	"Interstate 85,Auburn,AL 36832,USA"	Interstate 85	Auburn	USA
292	3	5	13	1705317	GA	Georgia	32.457406	-84.907964	"32.457406,-84.907964"	"5025 Steam Mill Rd,Columbus,GA 31907,USA"	5025 Steam Mill Rd	Columbus	USA
293	3	5	13	1705317	GA	Georgia	32.382971	-84.241983	"32.382971,-84.241983"	"1849 Brooks Mill Rd,Ideal,GA 31041,USA"	1849 Brooks Mill Rd	Ideal	USA
294	3	5	13	1705317	GA	Georgia	32.304244	-83.57738	"32.304244,-83.57738"	"Fire Road 1030,Hawkinsville,GA 31036,USA"	Fire Road 1030	Hawkinsville	USA
295	3	5	13	1705317	GA	Georgia	32.221239	-82.914227	"32.221239,-82.914227"	"County Road 214,Alamo,GA 30411,USA"	County Road 214	Alamo	USA
296	3	5	13	1705317	GA	Georgia	32.133975	-82.252595	"32.133975,-82.252595"	"Weyerhaeuser Rd,Lyons,GA 30436,USA"	Weyerhaeuser Rd	Lyons	USA
297	3	5	13	1705317	GA	Georgia	32.042468	-81.592555	"32.042468,-81.592555"	"Unnamed Rd,Pembroke,GA 31321,USA"	Unnamed Rd	Pembroke	USA
298	3	5	13	1705317	GA	Georgia	31.946738	-80.934177	"31.946738,-80.934177"	"43 Shad River Rd,Savannah,GA 31410,USA"	43 Shad River Rd	Savannah	USA
299	4	8	4	1779777	AZ	Arizona	32.183597	-113.213144	"32.183597,-113.213144"	"El Camino Del Diablo,AZ,USA"		El Camino Del Diablo	USA
300	4	8	4	1779777	AZ	Arizona	32.293179	-112.555575	"32.293179,-112.555575"	"Indn Route 34,Ajo,AZ 85321,USA"	Indn Route 34	Ajo	USA
301	4	8	4	1779777	AZ	Arizona	32.398565	-111.896095	"32.398565,-111.896095"	"Unnamed Rd,Sells,AZ 85634,USA"	Unnamed Rd	Sells	USA
302	4	8	4	1779777	AZ	Arizona	32.499732	-111.234772	"32.499732,-111.234772"	"E Grand Valley Dr,Marana,AZ 85658,USA"	E Grand Valley Dr	Marana	USA
303	4	8	4	1779777	AZ	Arizona	32.596661	-110.571674	"32.596661,-110.571674"	"Unnamed Rd,San Manuel,AZ 85631,USA"	Unnamed Rd	San Manuel	USA
304	4	8	4	1779777	AZ	Arizona	32.689331	-109.90687	"32.689331,-109.90687"	"Swift Trail,Coronado National Forest,Safford,AZ 85546,USA"	Swift TrailCoronado National Forest	Safford	USA
305	4	8	4	1779777	AZ	Arizona	32.777722	-109.240432	"32.777722,-109.240432"	"Unnamed Rd,Duncan,AZ 85534,USA"	Unnamed Rd	Duncan	USA
306	4	8	35	897535	NM	New Mexico	32.861818	-108.572431	"32.861818,-108.572431"	"Evans Lake Rd,Silver City,NM 88061,USA"	Evans Lake Rd	Silver City	USA
307	4	8	35	897535	NM	New Mexico	32.9416	-107.902942	"32.9416,-107.902942"	"Unnamed Rd,Gila National Forest,Hanover,NM 88041,USA"	Unnamed RdGila National Forest	Hanover	USA
308	4	8	35	897535	NM	New Mexico	33.017052	-107.232038	"33.017052,-107.232038"	"Unnamed Rd,Truth or Consequences,NM 87901,USA"	Unnamed Rd	Truth or Consequences	USA
309	4	8	35	897535	NM	New Mexico	33.088158	-106.559794	"33.088158,-106.559794"	"Wsmr P Route 7,NM,USA"		Wsmr P Route 7	USA
310	4	8	35	897535	NM	New Mexico	33.154904	-105.886286	"33.154904,-105.886286"	"1-91 Gato Mountain Rd,Tularosa,NM 88352,USA"	1-91 Gato Mountain Rd	Tularosa	USA
311	4	8	35	897535	NM	New Mexico	33.217276	-105.211592	"33.217276,-105.211592"	"Unnamed Rd,Mayhill,NM 88339,USA"	Unnamed Rd	Mayhill	USA
312	4	8	35	897535	NM	New Mexico	33.27526	-104.535789	"33.27526,-104.535789"	"Unnamed Rd,Dexter,NM 88230,USA"	Unnamed Rd	Dexter	USA
313	4	8	35	897535	NM	New Mexico	33.328844	-103.858956	"33.328844,-103.858956"	"Unnamed Rd,Roswell,NM 88203,USA"	Unnamed Rd	Roswell	USA
